Timestamp,Telescope,Filter,Magnitude,Error,Source
2024-08-07 11:57:42,,OMEGA_cal_apphot_gp,17.786412056,0.061,OMEGA_cal_apphot_gp
2024-08-07 11:54:16,,OMEGA_cal_apphot_gp,17.774407592,0.049,OMEGA_cal_apphot_gp
2024-08-07 11:54:16,,OMEGA_apphot_gp,19.522147914,0.049,OMEGA_apphot_gp
2024-08-07 11:50:49,,OMEGA_apphot_gp,19.505844597,0.066,OMEGA_apphot_gp
2024-08-07 11:50:49,,OMEGA_cal_apphot_gp,17.759348915,0.063,OMEGA_cal_apphot_gp
2024-08-07 11:47:24,,OMEGA_apphot_gp,19.520075631,0.056,OMEGA_apphot_gp
2024-08-07 11:47:24,,OMEGA_cal_apphot_gp,17.772493513,0.054,OMEGA_cal_apphot_gp
2024-08-06 14:57:34,,OMEGA_cal_apphot_ip,15.984605335,0.05,OMEGA_cal_apphot_ip
2024-08-06 14:57:34,,OMEGA_apphot_ip,18.169352384,0.049,OMEGA_apphot_ip
2024-08-06 14:55:56,,OMEGA_cal_apphot_ip,16.007428597,0.06,OMEGA_cal_apphot_ip
2024-08-06 14:55:56,,OMEGA_apphot_ip,18.192666155,0.06,OMEGA_apphot_ip
2024-08-06 04:42:33,,OMEGA_apphot_ip,18.213227579,0.101,OMEGA_apphot_ip
2024-08-06 04:42:33,,OMEGA_cal_apphot_ip,16.02755742,0.1,OMEGA_cal_apphot_ip
2024-08-06 04:40:56,,OMEGA_cal_apphot_ip,16.051710221,0.146,OMEGA_cal_apphot_ip
2024-08-06 04:40:56,,OMEGA_apphot_ip,18.237899461,0.148,OMEGA_apphot_ip
2024-08-06 04:38:08,,OMEGA_cal_apphot_gp,17.83874408,0.099,OMEGA_cal_apphot_gp
2024-08-06 04:38:08,,OMEGA_apphot_gp,19.591801988,0.106,OMEGA_apphot_gp
2024-08-06 04:34:41,,OMEGA_cal_apphot_gp,17.810475003,0.075,OMEGA_cal_apphot_gp
2024-08-06 04:34:41,,OMEGA_apphot_gp,19.561196395,0.079,OMEGA_apphot_gp
2024-08-06 04:31:14,,OMEGA_apphot_gp,19.657646121,0.107,OMEGA_apphot_gp
2024-08-06 04:31:14,,OMEGA_cal_apphot_gp,17.899561488,0.1,OMEGA_cal_apphot_gp
2024-08-06 04:27:47,,OMEGA_apphot_gp,19.57668053,0.085,OMEGA_apphot_gp
2024-08-06 04:27:47,,OMEGA_cal_apphot_gp,17.824777036,0.08,OMEGA_cal_apphot_gp
2024-08-06 04:04:02,ATLAS,c,18.187,0.078,ATLAS
2024-08-06 03:21:07,ATLAS,c,18.329,0.08,ATLAS
2024-08-06 03:13:10,ATLAS,c,18.297,0.086,ATLAS
2024-08-06 03:07:47,ATLAS,c,18.342,0.085,ATLAS
2024-08-03 21:10:40,ATLAS,o,17.37,0.066,ATLAS
2024-08-03 20:56:13,ATLAS,o,17.27,0.062,ATLAS
2024-08-03 20:47:33,ATLAS,o,17.421,0.059,ATLAS
2024-08-03 20:42:55,ATLAS,o,17.346,0.057,ATLAS
2024-08-03 15:40:27,,G,16.71,0.011,Gaia
2024-08-03 13:53:54,,G,16.72,0.011,Gaia
2024-08-03 09:40:14,,G,16.7,0.01,Gaia
2024-08-03 07:53:41,,G,16.69,0.01,Gaia
2024-08-01 21:00:04,ATLAS,o,17.404,0.052,ATLAS
2024-08-01 20:45:28,ATLAS,o,17.344,0.051,ATLAS
2024-08-01 20:38:02,ATLAS,o,17.25,0.048,ATLAS
2024-08-01 20:32:47,ATLAS,o,17.314,0.041,ATLAS
2024-08-01 11:52:39,,OMEGA_apphot_ip,18.210752795,0.045,OMEGA_apphot_ip
2024-08-01 11:52:39,,OMEGA_cal_apphot_ip,16.025134705,0.046,OMEGA_cal_apphot_ip
2024-08-01 11:51:02,,OMEGA_apphot_ip,18.218382576,0.033,OMEGA_apphot_ip
2024-08-01 11:51:02,,OMEGA_cal_apphot_ip,16.03260396,0.035,OMEGA_cal_apphot_ip
2024-07-31 21:17:53,ATLAS,o,17.479,0.057,ATLAS
2024-07-31 21:02:37,ATLAS,o,17.486,0.055,ATLAS
2024-07-31 20:53:28,ATLAS,o,17.197,0.045,ATLAS
2024-07-31 20:48:48,ATLAS,o,17.299,0.053,ATLAS
2024-07-30 04:12:34,,OGLE_I,15.629,0.007,OGLE
2024-07-30 03:21:27,ATLAS,c,18.295,0.078,ATLAS
2024-07-30 03:06:03,ATLAS,c,18.114,0.062,ATLAS
2024-07-30 02:58:39,ATLAS,c,18.351,0.094,ATLAS
2024-07-30 02:54:34,ATLAS,c,18.22,0.097,ATLAS
2024-07-27 04:51:11,,OGLE_I,15.643,0.009,OGLE
2024-07-27 02:05:02,,OGLE_I,15.633,0.008,OGLE
2024-07-26 03:04:15,ATLAS,c,18.263,0.081,ATLAS
2024-07-26 02:58:39,ATLAS,c,18.419,0.075,ATLAS
2024-07-26 02:49:31,ATLAS,c,18.164,0.062,ATLAS
2024-07-26 02:44:52,ATLAS,c,18.244,0.059,ATLAS
2024-07-25 04:09:02,,OGLE_I,15.645,0.008,OGLE
2024-07-25 00:40:52,ATLAS,o,17.387,0.067,ATLAS
2024-07-24 21:32:24,,OMEGA_apphot_ip,18.257764727,0.088,OMEGA_apphot_ip
2024-07-24 21:32:24,,OMEGA_cal_apphot_ip,16.071157533,0.087,OMEGA_cal_apphot_ip
2024-07-24 21:30:46,,OMEGA_cal_apphot_ip,16.047016254,0.057,OMEGA_cal_apphot_ip
2024-07-24 21:30:46,,OMEGA_apphot_ip,18.233104614,0.057,OMEGA_apphot_ip
2024-07-24 21:27:58,,OMEGA_cal_apphot_gp,17.874694511,0.085,OMEGA_cal_apphot_gp
2024-07-24 21:27:58,,OMEGA_apphot_gp,19.630723821,0.09,OMEGA_apphot_gp
2024-07-24 21:24:30,,OMEGA_apphot_gp,19.614826141,0.09,OMEGA_apphot_gp
2024-07-24 21:24:30,,OMEGA_cal_apphot_gp,17.860010504,0.085,OMEGA_cal_apphot_gp
2024-07-24 21:21:02,,OMEGA_apphot_gp,19.583929084,0.072,OMEGA_apphot_gp
2024-07-24 21:21:02,,OMEGA_cal_apphot_gp,17.831472215,0.069,OMEGA_cal_apphot_gp
2024-07-24 21:17:32,,OMEGA_apphot_gp,19.550278809,0.097,OMEGA_apphot_gp
2024-07-24 21:17:32,,OMEGA_cal_apphot_gp,17.800390896,0.091,OMEGA_cal_apphot_gp
2024-07-24 21:16:46,ATLAS,o,17.481,0.057,ATLAS
2024-07-24 21:08:34,ATLAS,o,17.348,0.058,ATLAS
2024-07-24 21:03:58,ATLAS,o,17.389,0.057,ATLAS
2024-07-24 08:47:54,,OMEGA_cal_apphot_ip,16.052514004,0.045,OMEGA_cal_apphot_ip
2024-07-24 08:47:54,,OMEGA_apphot_ip,18.238720519,0.044,OMEGA_apphot_ip
2024-07-24 08:46:18,,OMEGA_cal_apphot_ip,16.067444007,0.058,OMEGA_cal_apphot_ip
2024-07-24 08:46:18,,OMEGA_apphot_ip,18.253971391,0.058,OMEGA_apphot_ip
2024-07-24 05:33:32,,OMEGA_apphot_ip,18.223086208,0.063,OMEGA_apphot_ip
2024-07-24 05:33:32,,OMEGA_cal_apphot_ip,16.03720863,0.064,OMEGA_cal_apphot_ip
2024-07-24 05:31:55,,OMEGA_cal_apphot_ip,16.031336498,0.078,OMEGA_cal_apphot_ip
2024-07-24 05:31:55,,OMEGA_apphot_ip,18.217087875,0.079,OMEGA_apphot_ip
2024-07-24 05:29:06,,OMEGA_cal_apphot_gp,17.841110598,0.084,OMEGA_cal_apphot_gp
2024-07-24 05:29:06,,OMEGA_apphot_gp,19.594364105,0.089,OMEGA_apphot_gp
2024-07-24 05:25:40,,OMEGA_apphot_gp,19.60596359,0.061,OMEGA_apphot_gp
2024-07-24 05:25:40,,OMEGA_cal_apphot_gp,17.851824545,0.059,OMEGA_cal_apphot_gp
2024-07-24 05:22:14,,OMEGA_cal_apphot_gp,17.814680425,0.066,OMEGA_cal_apphot_gp
2024-07-24 05:22:14,,OMEGA_apphot_gp,19.565749407,0.069,OMEGA_apphot_gp
2024-07-24 05:18:48,,OMEGA_apphot_gp,19.56319004,0.076,OMEGA_apphot_gp
2024-07-24 05:18:48,,OMEGA_cal_apphot_gp,17.812316448,0.072,OMEGA_cal_apphot_gp
2024-07-24 04:19:11,,OMEGA_apphot_ip,18.229911338,0.083,OMEGA_apphot_ip
2024-07-24 04:19:11,,OMEGA_cal_apphot_ip,16.043890164,0.082,OMEGA_cal_apphot_ip
2024-07-24 04:17:34,,OMEGA_apphot_ip,18.260634337,0.103,OMEGA_apphot_ip
2024-07-24 04:17:34,,OMEGA_cal_apphot_ip,16.073966768,0.102,OMEGA_cal_apphot_ip
2024-07-24 00:30:10,,OMEGA_apphot_ip,18.236144607,0.067,OMEGA_apphot_ip
2024-07-24 00:30:10,,OMEGA_cal_apphot_ip,16.049992287,0.067,OMEGA_cal_apphot_ip
2024-07-24 00:28:29,,OMEGA_cal_apphot_ip,16.015348432,0.092,OMEGA_cal_apphot_ip
2024-07-24 00:28:29,,OMEGA_apphot_ip,18.200756199,0.093,OMEGA_apphot_ip
2024-07-23 21:58:24,,OMEGA_cal_apphot_ip,16.021429153,0.064,OMEGA_cal_apphot_ip
2024-07-23 21:58:24,,OMEGA_apphot_ip,18.206967605,0.064,OMEGA_apphot_ip
2024-07-23 21:56:47,,OMEGA_apphot_ip,18.242144293,0.048,OMEGA_apphot_ip
2024-07-23 21:56:47,,OMEGA_cal_apphot_ip,16.055865744,0.048,OMEGA_cal_apphot_ip
2024-07-23 21:53:56,,OMEGA_apphot_gp,19.573264324,0.07,OMEGA_apphot_gp
2024-07-23 21:53:56,,OMEGA_cal_apphot_gp,17.821621633,0.067,OMEGA_cal_apphot_gp
2024-07-23 21:50:28,,OMEGA_apphot_gp,19.543967946,0.078,OMEGA_apphot_gp
2024-07-23 21:50:28,,OMEGA_cal_apphot_gp,17.794561821,0.074,OMEGA_cal_apphot_gp
2024-07-23 21:47:01,,OMEGA_cal_apphot_gp,17.774585792,0.104,OMEGA_cal_apphot_gp
2024-07-23 21:47:01,,OMEGA_apphot_gp,19.522340842,0.111,OMEGA_apphot_gp
2024-07-23 21:43:32,,OMEGA_apphot_gp,19.630121852,0.093,OMEGA_apphot_gp
2024-07-23 21:43:32,,OMEGA_cal_apphot_gp,17.874138499,0.088,OMEGA_cal_apphot_gp
2024-07-23 17:50:52,,OMEGA_cal_apphot_ip,16.027519693,0.063,OMEGA_cal_apphot_ip
2024-07-23 17:50:52,,OMEGA_apphot_ip,18.21318904,0.063,OMEGA_apphot_ip
2024-07-23 17:49:14,,OMEGA_cal_apphot_ip,16.019422054,0.072,OMEGA_cal_apphot_ip
2024-07-23 17:49:14,,OMEGA_apphot_ip,18.20491737,0.072,OMEGA_apphot_ip
2024-07-23 12:53:34,,OMEGA_cal_apphot_ip,16.05120725,0.079,OMEGA_cal_apphot_ip
2024-07-23 12:53:34,,OMEGA_apphot_ip,18.23738568,0.08,OMEGA_apphot_ip
2024-07-23 12:51:57,,OMEGA_cal_apphot_ip,16.069075895,0.065,OMEGA_cal_apphot_ip
2024-07-23 12:51:57,,OMEGA_apphot_ip,18.255638351,0.064,OMEGA_apphot_ip
2024-07-23 12:49:11,,OMEGA_apphot_gp,19.575571102,0.1,OMEGA_apphot_gp
2024-07-23 12:49:11,,OMEGA_cal_apphot_gp,17.823752305,0.094,OMEGA_cal_apphot_gp
2024-07-23 12:45:45,,OMEGA_cal_apphot_gp,17.833178748,0.076,OMEGA_cal_apphot_gp
2024-07-23 12:45:45,,OMEGA_apphot_gp,19.585776666,0.08,OMEGA_apphot_gp
2024-07-23 12:42:19,,OMEGA_apphot_gp,19.531017003,0.089,OMEGA_apphot_gp
2024-07-23 12:42:19,,OMEGA_cal_apphot_gp,17.78259959,0.084,OMEGA_cal_apphot_gp
2024-07-23 12:38:53,,OMEGA_cal_apphot_gp,17.795163704,0.082,OMEGA_cal_apphot_gp
2024-07-23 12:38:53,,OMEGA_apphot_gp,19.544619576,0.087,OMEGA_apphot_gp
2024-07-23 12:22:02,,OMEGA_apphot_ip,18.237380694,0.055,OMEGA_apphot_ip
2024-07-23 12:22:02,,OMEGA_cal_apphot_ip,16.051202368,0.056,OMEGA_cal_apphot_ip
2024-07-23 12:20:25,,OMEGA_cal_apphot_ip,16.034772912,0.066,OMEGA_cal_apphot_ip
2024-07-23 12:20:25,,OMEGA_apphot_ip,18.220598142,0.066,OMEGA_apphot_ip
2024-07-23 09:26:58,,OMEGA_cal_apphot_ip,16.040389062,0.048,OMEGA_cal_apphot_ip
2024-07-23 09:26:58,,OMEGA_apphot_ip,18.226334993,0.047,OMEGA_apphot_ip
2024-07-23 09:25:21,,OMEGA_apphot_ip,18.241321853,0.105,OMEGA_apphot_ip
2024-07-23 09:25:21,,OMEGA_cal_apphot_ip,16.055060608,0.104,OMEGA_cal_apphot_ip
2024-07-23 09:22:32,,OMEGA_apphot_gp,19.57758727,0.051,OMEGA_apphot_gp
2024-07-23 09:22:32,,OMEGA_cal_apphot_gp,17.825614553,0.05,OMEGA_cal_apphot_gp
2024-07-23 09:19:06,,OMEGA_apphot_gp,19.550092174,0.042,OMEGA_apphot_gp
2024-07-23 09:19:06,,OMEGA_cal_apphot_gp,17.800218509,0.042,OMEGA_cal_apphot_gp
2024-07-23 09:15:40,,OMEGA_cal_apphot_gp,17.830941423,0.068,OMEGA_cal_apphot_gp
2024-07-23 09:15:40,,OMEGA_apphot_gp,19.58335442,0.071,OMEGA_apphot_gp
2024-07-23 09:12:13,,OMEGA_cal_apphot_gp,17.807983294,0.051,OMEGA_cal_apphot_gp
2024-07-23 09:12:13,,OMEGA_apphot_gp,19.558498739,0.052,OMEGA_apphot_gp
2024-07-23 04:32:28,,OMEGA_apphot_ip,18.220864789,0.098,OMEGA_apphot_ip
2024-07-23 04:32:28,,OMEGA_cal_apphot_ip,16.035033949,0.097,OMEGA_cal_apphot_ip
2024-07-23 04:30:51,,OMEGA_apphot_ip,18.200000019,0.097,OMEGA_apphot_ip
2024-07-23 04:30:51,,OMEGA_cal_apphot_ip,16.014608161,0.096,OMEGA_cal_apphot_ip
2024-07-23 03:13:35,,OMEGA_apphot_ip,18.253113636,0.106,OMEGA_apphot_ip
2024-07-23 03:13:35,,OMEGA_cal_apphot_ip,16.066604299,0.104,OMEGA_cal_apphot_ip
2024-07-23 03:11:58,,OMEGA_cal_apphot_ip,16.082669394,0.104,OMEGA_cal_apphot_ip
2024-07-23 03:11:58,,OMEGA_apphot_ip,18.269523997,0.106,OMEGA_apphot_ip
2024-07-22 22:23:17,,OMEGA_apphot_ip,18.198872725,0.075,OMEGA_apphot_ip
2024-07-22 22:23:17,,OMEGA_cal_apphot_ip,16.013504585,0.075,OMEGA_cal_apphot_ip
2024-07-22 22:21:39,,OMEGA_cal_apphot_ip,16.055406544,0.082,OMEGA_cal_apphot_ip
2024-07-22 22:21:39,,OMEGA_apphot_ip,18.241675224,0.083,OMEGA_apphot_ip
2024-07-22 21:55:38,ATLAS,o,17.418,0.074,ATLAS
2024-07-22 21:39:52,ATLAS,o,17.555,0.085,ATLAS
2024-07-22 21:31:52,ATLAS,o,17.373,0.084,ATLAS
2024-07-22 21:27:17,ATLAS,o,17.497,0.139,ATLAS
2024-07-22 13:12:52,,OMEGA_apphot_ip,18.241558356,0.059,OMEGA_apphot_ip
2024-07-22 13:12:52,,OMEGA_cal_apphot_ip,16.055292134,0.06,OMEGA_cal_apphot_ip
2024-07-22 13:11:15,,OMEGA_cal_apphot_ip,16.02472326,0.055,OMEGA_cal_apphot_ip
2024-07-22 13:11:15,,OMEGA_apphot_ip,18.210332507,0.054,OMEGA_apphot_ip
2024-07-22 05:20:06,ATLAS,o,17.637,0.112,ATLAS
2024-07-22 05:12:00,ATLAS,o,17.769,0.14,ATLAS
2024-07-22 04:43:16,ATLAS,o,17.646,0.133,ATLAS
2024-07-22 04:38:35,ATLAS,o,17.423,0.089,ATLAS
2024-07-22 04:32:18,,OMEGA_cal_apphot_ip,16.016846999,0.077,OMEGA_cal_apphot_ip
2024-07-22 04:32:18,,OMEGA_apphot_ip,18.202286973,0.077,OMEGA_apphot_ip
2024-07-22 04:30:42,,OMEGA_cal_apphot_ip,15.988550622,0.096,OMEGA_cal_apphot_ip
2024-07-22 04:30:42,,OMEGA_apphot_ip,18.173382462,0.097,OMEGA_apphot_ip
2024-07-22 02:55:25,,OGLE_I,15.646,0.012,OGLE
2024-07-18 01:51:03,,OMEGA_cal_apphot_ip,16.078756644,0.069,OMEGA_cal_apphot_ip
2024-07-18 01:51:03,,OMEGA_apphot_ip,18.265527155,0.069,OMEGA_apphot_ip
2024-07-18 01:49:26,,OMEGA_apphot_ip,18.236145149,0.077,OMEGA_apphot_ip
2024-07-18 01:49:26,,OMEGA_cal_apphot_ip,16.049992819,0.077,OMEGA_cal_apphot_ip
2024-07-18 00:44:58,,OMEGA_apphot_ip,18.247369671,0.088,OMEGA_apphot_ip
2024-07-18 00:44:58,,OMEGA_cal_apphot_ip,16.060981183,0.088,OMEGA_cal_apphot_ip
2024-07-18 00:43:22,,OMEGA_cal_apphot_ip,16.098876746,0.081,OMEGA_cal_apphot_ip
2024-07-18 00:43:22,,OMEGA_apphot_ip,18.286079671,0.081,OMEGA_apphot_ip
2024-07-17 04:57:30,,OMEGA_apphot_ip,18.277322148,0.054,OMEGA_apphot_ip
2024-07-17 04:57:30,,OMEGA_cal_apphot_ip,16.090303477,0.054,OMEGA_cal_apphot_ip
2024-07-17 04:55:54,,OMEGA_cal_apphot_ip,16.043452817,0.063,OMEGA_cal_apphot_ip
2024-07-17 04:55:54,,OMEGA_apphot_ip,18.229464593,0.063,OMEGA_apphot_ip
2024-07-17 03:02:43,,OMEGA_cal_apphot_ip,16.049522336,0.097,OMEGA_cal_apphot_ip
2024-07-17 03:02:43,,OMEGA_apphot_ip,18.235664555,0.098,OMEGA_apphot_ip
2024-07-17 03:01:07,,OMEGA_cal_apphot_ip,16.104200899,0.081,OMEGA_cal_apphot_ip
2024-07-17 03:01:07,,OMEGA_apphot_ip,18.291518248,0.081,OMEGA_apphot_ip
2024-07-15 05:34:16,,OMEGA_cal_apphot_ip,16.059151003,0.052,OMEGA_cal_apphot_ip
2024-07-15 05:34:16,,OMEGA_apphot_ip,18.245500157,0.051,OMEGA_apphot_ip
2024-07-15 05:32:31,,OMEGA_apphot_ip,18.243759977,0.058,OMEGA_apphot_ip
2024-07-15 05:32:31,,OMEGA_cal_apphot_ip,16.057447435,0.058,OMEGA_cal_apphot_ip
2024-07-15 05:29:42,,OMEGA_cal_apphot_gp,17.850962823,0.085,OMEGA_cal_apphot_gp
2024-07-15 05:29:42,,OMEGA_apphot_gp,19.605030643,0.09,OMEGA_apphot_gp
2024-07-15 05:26:16,,OMEGA_cal_apphot_gp,17.825045334,0.05,OMEGA_cal_apphot_gp
2024-07-15 05:26:16,,OMEGA_apphot_gp,19.576971004,0.051,OMEGA_apphot_gp
2024-07-15 05:22:50,,OMEGA_apphot_gp,19.590492431,0.062,OMEGA_apphot_gp
2024-07-15 05:22:50,,OMEGA_cal_apphot_gp,17.837534498,0.06,OMEGA_cal_apphot_gp
2024-07-15 05:19:23,,OMEGA_cal_apphot_gp,17.844766035,0.069,OMEGA_cal_apphot_gp
2024-07-15 05:19:23,,OMEGA_apphot_gp,19.598321674,0.073,OMEGA_apphot_gp
2024-07-15 04:38:37,,OMEGA_apphot_ip,18.25242486,0.07,OMEGA_apphot_ip
2024-07-15 04:38:37,,OMEGA_cal_apphot_ip,16.065930014,0.07,OMEGA_cal_apphot_ip
2024-07-15 04:36:52,,OMEGA_cal_apphot_ip,16.098106905,0.093,OMEGA_cal_apphot_ip
2024-07-15 04:36:52,,OMEGA_apphot_ip,18.285293284,0.094,OMEGA_apphot_ip
2024-07-15 03:29:49,,OMEGA_cal_apphot_ip,16.035541936,0.079,OMEGA_cal_apphot_ip
2024-07-15 03:29:49,,OMEGA_apphot_ip,18.221383694,0.08,OMEGA_apphot_ip
2024-07-15 03:28:04,,OMEGA_cal_apphot_ip,16.063014042,0.056,OMEGA_cal_apphot_ip
2024-07-15 03:28:04,,OMEGA_apphot_ip,18.24944622,0.055,OMEGA_apphot_ip
2024-07-15 03:25:12,,OMEGA_apphot_gp,19.582383198,0.057,OMEGA_apphot_gp
2024-07-15 03:25:12,,OMEGA_cal_apphot_gp,17.830044346,0.055,OMEGA_cal_apphot_gp
2024-07-15 03:21:45,,OMEGA_cal_apphot_gp,17.864645492,0.05,OMEGA_cal_apphot_gp
2024-07-15 03:21:45,,OMEGA_apphot_gp,19.619844223,0.05,OMEGA_apphot_gp
2024-07-15 03:18:19,,OMEGA_apphot_gp,19.574456856,0.077,OMEGA_apphot_gp
2024-07-15 03:18:19,,OMEGA_cal_apphot_gp,17.822723123,0.073,OMEGA_cal_apphot_gp
2024-07-15 03:14:53,,OMEGA_cal_apphot_gp,17.826290834,0.074,OMEGA_cal_apphot_gp
2024-07-15 03:14:53,,OMEGA_apphot_gp,19.578319448,0.078,OMEGA_apphot_gp
2024-07-14 23:55:25,,OMEGA_cal_apphot_ip,16.082533246,0.072,OMEGA_cal_apphot_ip
2024-07-14 23:55:25,,OMEGA_apphot_ip,18.269384922,0.072,OMEGA_apphot_ip
2024-07-14 23:53:41,,OMEGA_apphot_ip,18.282790862,0.081,OMEGA_apphot_ip
2024-07-14 23:53:41,,OMEGA_cal_apphot_ip,16.095657133,0.081,OMEGA_cal_apphot_ip
2024-07-14 23:51:50,,OGLE_I,15.679,0.009,OGLE
2024-07-14 06:58:53,,OMEGA_apphot_ip,18.312634081,0.087,OMEGA_apphot_ip
2024-07-14 06:58:53,,OMEGA_cal_apphot_ip,16.124872467,0.086,OMEGA_cal_apphot_ip
2024-07-14 06:57:10,,OMEGA_apphot_ip,18.28696218,0.079,OMEGA_apphot_ip
2024-07-14 06:57:10,,OMEGA_cal_apphot_ip,16.099740689,0.079,OMEGA_cal_apphot_ip
2024-07-14 06:54:20,,OMEGA_apphot_gp,19.640675919,0.07,OMEGA_apphot_gp
2024-07-14 06:54:20,,OMEGA_cal_apphot_gp,17.883886839,0.067,OMEGA_cal_apphot_gp
2024-07-14 06:50:54,,OMEGA_cal_apphot_gp,17.887976465,0.058,OMEGA_cal_apphot_gp
2024-07-14 06:50:54,,OMEGA_apphot_gp,19.645103564,0.06,OMEGA_apphot_gp
2024-07-14 06:47:27,,OMEGA_apphot_gp,19.654984279,0.054,OMEGA_apphot_gp
2024-07-14 06:47:27,,OMEGA_cal_apphot_gp,17.897102859,0.053,OMEGA_cal_apphot_gp
2024-07-14 06:44:00,,OMEGA_cal_apphot_gp,17.89074059,0.061,OMEGA_cal_apphot_gp
2024-07-14 06:44:00,,OMEGA_apphot_gp,19.648096152,0.063,OMEGA_apphot_gp
2024-07-14 04:32:08,ATLAS,o,17.625,0.056,ATLAS
2024-07-14 03:41:30,ATLAS,o,17.616,0.066,ATLAS
2024-07-14 03:37:36,ATLAS,o,17.653,0.096,ATLAS
2024-07-14 03:32:58,ATLAS,o,17.638,0.055,ATLAS
2024-07-14 03:28:59,ATLAS,o,17.699,0.068,ATLAS
2024-07-14 03:23:02,ATLAS,o,17.609,0.089,ATLAS
2024-07-14 03:12:54,ATLAS,o,17.809,0.17,ATLAS
2024-07-14 03:07:42,ATLAS,o,17.858,0.122,ATLAS
2024-07-14 00:55:24,,OMEGA_cal_apphot_ip,16.086876358,0.081,OMEGA_cal_apphot_ip
2024-07-14 00:55:24,,OMEGA_apphot_ip,18.273821375,0.082,OMEGA_apphot_ip
2024-07-14 00:53:40,,OMEGA_cal_apphot_ip,16.114291777,0.123,OMEGA_cal_apphot_ip
2024-07-14 00:53:40,,OMEGA_apphot_ip,18.301825995,0.125,OMEGA_apphot_ip
2024-07-13 04:44:27,,OMEGA_apphot_ip,18.270545116,0.058,OMEGA_apphot_ip
2024-07-13 04:44:27,,OMEGA_cal_apphot_ip,16.08366903,0.059,OMEGA_cal_apphot_ip
2024-07-13 04:42:43,,OMEGA_apphot_ip,18.285775149,0.044,OMEGA_apphot_ip
2024-07-13 04:42:43,,OMEGA_cal_apphot_ip,16.098578632,0.045,OMEGA_cal_apphot_ip
2024-07-13 04:39:53,,OMEGA_cal_apphot_gp,17.860663579,0.048,OMEGA_cal_apphot_gp
2024-07-13 04:39:53,,OMEGA_apphot_gp,19.615533194,0.049,OMEGA_apphot_gp
2024-07-13 04:36:27,,OMEGA_cal_apphot_gp,17.842633488,0.058,OMEGA_cal_apphot_gp
2024-07-13 04:36:27,,OMEGA_apphot_gp,19.596012866,0.06,OMEGA_apphot_gp
2024-07-13 04:33:00,,OMEGA_apphot_gp,19.640675415,0.073,OMEGA_apphot_gp
2024-07-13 04:33:00,,OMEGA_cal_apphot_gp,17.883886373,0.07,OMEGA_cal_apphot_gp
2024-07-13 04:29:34,,OMEGA_apphot_gp,19.617409406,0.044,OMEGA_apphot_gp
2024-07-13 04:29:34,,OMEGA_cal_apphot_gp,17.862396556,0.044,OMEGA_cal_apphot_gp
2024-07-12 04:28:55,,OMEGA_cal_apphot_ip,16.096629301,0.054,OMEGA_cal_apphot_ip
2024-07-12 04:28:55,,OMEGA_apphot_ip,18.283783924,0.053,OMEGA_apphot_ip
2024-07-12 04:27:11,,OMEGA_cal_apphot_ip,16.109176676,0.07,OMEGA_cal_apphot_ip
2024-07-12 04:27:11,,OMEGA_apphot_ip,18.296600962,0.07,OMEGA_apphot_ip
2024-07-12 04:24:19,,OMEGA_cal_apphot_gp,17.873024053,0.047,OMEGA_cal_apphot_gp
2024-07-12 04:24:19,,OMEGA_apphot_gp,19.628915294,0.047,OMEGA_apphot_gp
2024-07-12 04:20:52,,OMEGA_apphot_gp,19.635554748,0.039,OMEGA_apphot_gp
2024-07-12 04:20:52,,OMEGA_cal_apphot_gp,17.879156632,0.04,OMEGA_cal_apphot_gp
2024-07-12 04:17:26,,OMEGA_cal_apphot_gp,17.858615659,0.051,OMEGA_cal_apphot_gp
2024-07-12 04:17:26,,OMEGA_apphot_gp,19.613316007,0.052,OMEGA_apphot_gp
2024-07-12 04:14:00,,OMEGA_apphot_gp,19.660883311,0.054,OMEGA_apphot_gp
2024-07-12 04:14:00,,OMEGA_cal_apphot_gp,17.902551542,0.053,OMEGA_cal_apphot_gp
2024-07-12 03:55:56,,OGLE_I,15.694,0.008,OGLE
2024-07-10 06:14:40,,OGLE_I,15.7,0.008,OGLE
2024-07-10 02:29:43,,OMEGA_apphot_ip,18.283311817,0.07,OMEGA_apphot_ip
2024-07-10 02:29:43,,OMEGA_cal_apphot_ip,16.096167127,0.07,OMEGA_cal_apphot_ip
2024-07-10 02:27:59,,OMEGA_cal_apphot_ip,16.115993267,0.053,OMEGA_cal_apphot_ip
2024-07-10 02:27:59,,OMEGA_apphot_ip,18.303564053,0.052,OMEGA_apphot_ip
2024-07-08 07:04:36,,OGLE_I,15.718,0.008,OGLE
2024-07-06 23:29:52,,OGLE_I,15.715,0.009,OGLE
2024-07-06 22:20:18,ATLAS,c,18.513,0.137,ATLAS
2024-07-06 22:05:15,ATLAS,c,18.46,0.099,ATLAS
2024-07-06 21:56:49,ATLAS,c,18.505,0.086,ATLAS
2024-07-06 21:52:16,ATLAS,c,18.501,0.099,ATLAS
2024-07-06 04:42:26,ATLAS,o,17.55,0.075,ATLAS
2024-07-06 04:28:13,ATLAS,o,17.544,0.047,ATLAS
2024-07-06 04:20:26,ATLAS,o,17.628,0.054,ATLAS
2024-07-06 04:15:49,ATLAS,o,17.547,0.053,ATLAS
2024-07-05 05:05:29,ATLAS,o,17.6,0.066,ATLAS
2024-07-05 04:40:15,,OGLE_I,15.729,0.01,OGLE
