night,filename,band,exptime,use_image,cut_reasons,n_good,fwhm_median,ellip_median,theta_concentration,snr_median
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0010_wcs.fits,V,120.0,True,,627,4.85,0.311,0.2726730404157222,34.79
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0013_wcs.fits,V,120.0,True,,665,4.97,0.292,0.2639210718354084,32.1
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0015_wcs.fits,V,120.0,True,,661,4.93,0.268,0.2172617024678266,32.77
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0003.fit,I,120.0,True,,1038,4.915,0.21,0.5136614659126056,37.745000000000005
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0004.fit,I,120.0,True,,859,6.63,0.356,0.7340651996744179,36.39
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0005.fit,I,120.0,True,,983,5.7,0.242,0.5998021625573416,36.54
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0006.fit,I,120.0,True,,960,6.575,0.2815,0.6946414382725238,36.66
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0007.fit,I,120.0,True,,913,6.24,0.248,0.6221732340491198,36.93
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0008.fit,I,120.0,True,,828,7.38,0.338,0.7390482952534303,35.59
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0009.fit,I,120.0,True,,694,7.27,0.397,0.6882816248917052,29.66
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0010.fit,I,120.0,True,,1007,5.35,0.215,0.5797876897917315,37.71
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0011.fit,I,120.0,True,,798,8.29,0.4215,0.7949165531654687,37.46
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0012.fit,I,120.0,True,,971,6.15,0.273,0.6804557791558391,37.79
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0013.fit,I,120.0,True,,924,6.35,0.298,0.715674943786205,37.540000000000006
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0014.fit,I,120.0,True,,1042,5.425,0.206,0.5464037701824197,37.25
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0015.fit,I,120.0,True,,828,7.635,0.342,0.7432351490298666,36.8
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0016.fit,I,120.0,True,,957,5.89,0.23,0.6078233702693295,37.83
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0017.fit,I,120.0,True,,901,6.47,0.302,0.6664425976965016,36.98
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0018.fit,I,120.0,True,,732,8.135000000000002,0.409,0.7884757888046297,35.25
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0019.fit,I,120.0,True,,881,6.71,0.322,0.7449764729510404,36.36
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0020.fit,I,120.0,True,,1088,5.17,0.204,0.5454070333003123,37.835
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0021.fit,I,120.0,True,,880,6.675,0.2615,0.6629517125667493,37.225
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0022.fit,I,120.0,True,,892,6.19,0.226,0.5976578494525613,36.625
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0023.fit,I,120.0,True,,920,5.98,0.198,0.5176126903376737,36.97
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0024.fit,I,120.0,True,,790,7.595,0.325,0.7040567105489197,36.335
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0025.fit,I,120.0,True,,754,7.5,0.33,0.725719317284931,35.22
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0026.fit,I,120.0,True,,714,9.285,0.426,0.776351571453261,36.19
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0027.fit,I,120.0,True,,910,6.34,0.263,0.6574345665948109,37.175
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0028.fit,I,120.0,True,,700,7.73,0.3495,0.7327671887869466,34.625
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0029.fit,I,120.0,True,,882,6.49,0.204,0.5365861862558838,37.275
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0030.fit,I,120.0,True,,783,7.8,0.342,0.7460623278079302,35.97
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0031.fit,I,120.0,True,,945,5.88,0.173,0.3832627576042703,36.82
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0032.fit,I,120.0,True,,820,6.855,0.257,0.6428586265647483,35.955
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0001.fit,V,120.0,True,,734,5.295,0.371,0.3534549487866949,34.31
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0002.fit,V,120.0,True,,723,4.87,0.378,0.3129465073773889,33.05
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0004.fit,V,120.0,True,,790,5.0,0.314,0.3139857314558531,33.900000000000006
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0005.fit,V,120.0,True,,789,5.13,0.33,0.259219907050072,32.72
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0006.fit,V,120.0,True,,990,4.92,0.281,0.3243550421367647,31.535
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0007.fit,V,120.0,True,,836,5.13,0.2625,0.2357445244172223,32.715
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0008.fit,V,120.0,True,,916,4.905,0.268,0.269337658001812,31.165
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0009.fit,V,120.0,True,,846,4.995,0.252,0.2292250385986748,31.825
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0010.fit,V,120.0,True,,832,5.1850000000000005,0.2965,0.291764096320889,31.59
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0011.fit,V,120.0,True,,873,5.02,0.264,0.1869378807275983,31.64
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0012.fit,V,120.0,True,,736,4.975,0.3745,0.2930396249058365,34.349999999999994
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0013.fit,V,120.0,True,,795,5.27,0.335,0.3454656642866605,32.32
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0014.fit,V,120.0,True,,813,5.16,0.317,0.3458331578020904,31.67
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0015.fit,V,120.0,True,,871,5.23,0.302,0.3104275339231359,32.73
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0016.fit,V,120.0,True,,843,5.28,0.347,0.3709989970089568,33.08
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0017.fit,V,120.0,True,,801,5.08,0.341,0.3386871942466865,32.12
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0018.fit,V,120.0,True,,802,5.155,0.363,0.3829465700837733,32.795
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0019.fit,V,120.0,True,,713,5.02,0.391,0.3502446000226176,32.14
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0021.fit,V,120.0,True,,907,4.79,0.263,0.2260358185403137,30.6
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0022.fit,V,120.0,True,,775,5.27,0.389,0.3642781395412527,33.75
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0023.fit,V,120.0,True,,852,5.14,0.272,0.2563598441919124,31.615
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0024.fit,V,120.0,True,,902,4.98,0.2735,0.3232766653593231,33.49
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0025.fit,V,120.0,True,,862,5.17,0.302,0.3175834547537762,32.150000000000006
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0026.fit,V,120.0,True,,749,5.05,0.308,0.2859612256644881,31.01
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0027.fit,V,120.0,True,,731,5.14,0.384,0.3519026029667231,32.54
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0028.fit,V,120.0,True,,946,4.86,0.277,0.3184348087023398,31.585
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0029.fit,V,120.0,True,,795,5.37,0.399,0.4378135075285224,33.08
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0030.fit,V,120.0,True,,825,5.53,0.335,0.3663693167888144,31.19
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0031.fit,V,120.0,True,,913,5.29,0.322,0.383204932776935,31.76
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0032.fit,V,120.0,True,,1017,4.63,0.244,0.193486693602971,30.79
