night,filename,filter,exptime,n_detected,n_good,fwhm_p25,fwhm_median,fwhm_p75,ellip_p25,ellip_median,ellip_p75,theta_mean,theta_concentration,snr_median,snr_p75,snr_max,mag_peak,mag_median
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0014_wcs.fits,I,90.0,531,138,7.615,11.83,12.69,0.12175,0.184,0.351,-23.13342911763941,0.5641950440288552,49.165,132.925,1361.0,15.38137875,14.1911
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0015_wcs.fits,I,90.0,510,273,10.79,11.37,12.72,0.094,0.153,0.316,-76.44014641159934,0.6696194620666011,46.25,106.4,1379.0,14.73541625,14.2398
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0016_wcs.fits,I,90.0,643,96,6.8325,10.940000000000001,12.545,0.10124999999999999,0.28500000000000003,0.48924999999999996,-34.401708338555494,0.4857102564116071,28.96,86.305,1377.0,15.382536250000001,14.7207
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0017_wcs.fits,I,90.0,791,97,6.42,7.47,8.28,0.352,0.491,0.583,-0.19017251212298814,0.6667541982903553,22.22,24.05,77.71,15.39674875,15.3259
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0018_wcs.fits,I,90.0,686,68,7.6075,8.99,10.87,0.39375000000000004,0.531,0.60225,0.8587727541113969,0.7296112394318179,24.39,29.6875,596.9,15.347935000000001,15.2247
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0019_wcs.fits,I,90.0,776,104,6.1925,7.305,8.3225,0.437,0.526,0.5852499999999999,-4.583378940610852,0.743008830321314,21.97,24.2025,84.44,15.35139,15.3673
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0020_wcs.fits,I,90.0,707,82,6.4025,7.6,9.092500000000001,0.2965,0.4415,0.55,-1.1373589125466304,0.632312225655564,22.77,25.615,977.6,15.379783750000001,15.2421
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0021_wcs.fits,I,90.0,720,111,6.725,8.05,9.515,0.29,0.401,0.492,17.652707158402343,0.3646119149320883,22.39,28.0,1381.0,15.62396125,15.2823
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0022_wcs.fits,I,90.0,755,103,6.119999999999999,7.36,8.315000000000001,0.308,0.408,0.5035000000000001,3.2785918965400476,0.5870302538685205,22.28,24.41,406.4,15.331912500000001,15.3469
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0001_wcs.fits,I,120.0,595,454,8.91,9.455,10.575,0.1845,0.227,0.28075000000000006,-26.445747075431704,0.6883161350580768,37.144999999999996,70.5775,1578.0,14.4907325,14.349599999999999
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0002_wcs.fits,I,120.0,631,474,8.46,9.175,10.287500000000001,0.102,0.138,0.22,-30.201696924055558,0.4880520987791299,37.16,72.9125,1593.0,14.695495,14.3886
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0003_wcs.fits,I,120.0,695,529,8.2,8.87,10.03,0.141,0.182,0.261,-31.12338924403266,0.6602668922755297,35.67,70.01,1607.0,14.92298125,14.4348
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0004_wcs.fits,I,120.0,690,535,7.985,8.61,9.8,0.11,0.161,0.2465,-35.01994907144347,0.5800103887191587,35.08,67.505,1599.0,14.675406249999998,14.4807
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0005_wcs.fits,I,120.0,674,510,8.03,8.665,9.807500000000001,0.10425,0.148,0.22975,-12.446386580281933,0.48724465485912605,35.53,69.66,1607.0,14.682414999999999,14.42925
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0006_wcs.fits,I,120.0,777,604,7.27,7.73,8.75,0.107,0.163,0.256,-30.35567931222184,0.5957988493898273,33.995000000000005,65.94,1614.0,14.837736249999999,14.5902
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0007_wcs.fits,I,120.0,599,450,9.05,9.795,10.91,0.178,0.2115,0.285,-22.3785702015907,0.7519438061548032,38.455,78.0125,1597.0,14.9204925,14.2883
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0008_wcs.fits,I,120.0,537,395,10.015,10.68,11.835,0.2215,0.264,0.311,2.7230399690128073,0.7892679302342275,38.37,76.14,1583.0,14.5567375,14.2526
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0009_wcs.fits,I,120.0,645,480,8.862499999999999,9.35,10.192499999999999,0.2245,0.274,0.316,-14.628859317665082,0.7424017859238855,35.04,71.7775,1590.0,14.824603750000001,14.41905
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0010_wcs.fits,I,120.0,705,541,8.13,8.76,9.72,0.192,0.243,0.293,-12.322039356833939,0.7256897760911004,35.17,66.4,1602.0,14.775982499999998,14.4622
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034i0011.fit,I,120.0,633,468,9.07,9.575,10.5975,0.23875,0.2835,0.327,-18.13446235350279,0.753550053000901,35.96,74.2875,1623.0,14.79346625,14.396650000000001
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034i0012.fit,I,120.0,809,642,7.31,8.015,9.137500000000001,0.102,0.151,0.246,-45.378284651305684,0.606878206956823,34.225,67.3075,1654.0,14.77200375,14.6269
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0013_wcs.fits,I,120.0,641,487,8.91,9.54,10.745000000000001,0.216,0.259,0.327,-17.277164155958836,0.7663861194216254,35.94,72.095,1604.0,14.682147500000001,14.3715
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0014_wcs.fits,I,120.0,702,541,8.31,8.96,10.01,0.168,0.207,0.262,-12.551948390129972,0.6994709090053537,36.23,71.4,1617.0,14.743894999999998,14.4367
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0015_wcs.fits,I,120.0,751,586,8.01,8.52,9.43,0.212,0.257,0.312,-9.64298214345401,0.7848714993411381,34.28,66.0975,1609.0,14.7106475,14.55185
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034i0016.fit,I,120.0,780,603,7.91,8.57,9.665,0.1635,0.216,0.271,-9.618763793064403,0.6788437002594703,34.3,68.32,1657.0,14.7205125,14.6031
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0017_wcs.fits,I,120.0,898,710,7.2425,7.79,8.8175,0.131,0.176,0.24875,-20.45851365527528,0.6286864908220505,32.474999999999994,64.3025,1641.0,15.2532,14.7235
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0018_wcs.fits,I,120.0,693,511,9.05,9.46,10.35,0.2555,0.31,0.3535,-6.771694322433917,0.815948017638691,35.59,70.465,1616.0,14.73213125,14.4797
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0019_wcs.fits,I,120.0,836,660,7.6,8.24,9.3825,0.143,0.185,0.255,-5.213739385374307,0.692608240072289,33.775000000000006,65.5675,1641.0,14.911785,14.6659
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0020_wcs.fits,I,120.0,895,714,6.952500000000001,7.57,8.66,0.099,0.155,0.238,-31.995905734854414,0.6249603051983957,33.11,64.89750000000001,1642.0,15.32896875,14.71955
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0021_wcs.fits,I,120.0,767,610,7.91,8.7,9.9075,0.093,0.144,0.23375,-32.7210954208858,0.5246208303428217,35.315,69.495,1632.0,14.81275625,14.5724
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0022_wcs.fits,I,120.0,603,453,9.26,9.77,10.61,0.211,0.261,0.306,-3.673574535182998,0.7431738996026624,39.37,80.25,1594.0,14.864068750000001,14.2978
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0023_wcs.fits,I,120.0,674,514,8.2325,8.81,10.004999999999999,0.118,0.162,0.248,-20.824675420203206,0.6250725674510197,36.974999999999994,74.46000000000001,1604.0,14.862751249999999,14.44895
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0024_wcs.fits,I,120.0,754,580,7.6475,8.195,9.28,0.16675,0.207,0.27825,-20.29076536424361,0.7243366845245323,35.045,68.36,1611.0,15.402383750000002,14.6075
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0025_wcs.fits,I,120.0,625,471,9.04,9.49,10.335,0.189,0.239,0.291,-12.430604524868306,0.7053594132475101,37.4,78.66499999999999,1595.0,14.78841,14.401
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034i0026.fit,I,120.0,646,492,8.4,9.08,10.3,0.12675,0.168,0.245,-23.005775200742633,0.6003556351963204,37.290000000000006,78.7075,1630.0,14.71549375,14.405650000000001
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0027_wcs.fits,I,120.0,607,443,9.0,9.66,10.585,0.165,0.207,0.267,-12.43076396152539,0.6483449366206604,39.03,82.585,1601.0,14.2307325,14.3076
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0028_wcs.fits,I,120.0,602,446,8.84,9.434999999999999,10.36,0.17525,0.22,0.279,-2.655948115871946,0.7045261765576357,38.32,81.4175,1595.0,14.994563750000001,14.36
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034v0001_wcs.fits,V,120.0,207,169,8.63,9.36,10.53,0.128,0.168,0.256,-44.02369669588894,0.5665834816451047,35.36,92.88,833.5,15.147657499999998,14.8541
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0002.fit,V,120.0,220,182,8.4325,9.2,10.1675,0.1205,0.174,0.27225,-35.22648439585924,0.6780646207378743,32.29,62.872499999999995,843.6,15.5232025,14.9371
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0003.fit,V,120.0,228,188,8.0075,8.78,10.0075,0.072,0.1215,0.20500000000000002,-58.36610402412023,0.539594128043224,33.685,70.69999999999999,857.1,15.474172500000002,14.9356
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034v0004_wcs.fits,V,120.0,232,189,8.29,8.77,9.71,0.194,0.24,0.301,-20.763444353874664,0.6995622729957472,33.66,69.76,839.9,15.2603875,14.9265
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034v0005_wcs.fits,V,120.0,221,187,8.35,9.16,10.215,0.1145,0.163,0.2495,-33.407624510293985,0.45636406620437037,33.86,70.41499999999999,839.3,15.338326250000001,14.8945
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034v0006_wcs.fits,V,120.0,245,212,7.5975,8.355,9.3925,0.09275,0.146,0.26375000000000004,-44.833379898227754,0.43736938690954524,30.565,58.955,854.2,15.56640625,15.0777
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034v0007_wcs.fits,V,120.0,242,208,7.925,8.725,9.96,0.11275,0.157,0.22725,-31.084758603236867,0.5877185854234218,31.36,59.7875,858.9,15.4504,15.0384
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0008.fit,V,120.0,220,179,8.7,10.19,10.96,0.2855,0.345,0.395,-10.32384667218203,0.786234633389228,34.74,87.275,834.0,15.319286250000001,14.8867
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0009.fit,V,120.0,189,148,9.465,12.155000000000001,12.945,0.402,0.446,0.50325,-4.983941031925973,0.8693163920786832,35.925,89.85,825.7,15.02393625,14.7941
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0010.fit,V,120.0,290,250,7.005,7.640000000000001,8.625,0.09625,0.139,0.224,-31.89111808624261,0.5289703522159195,30.06,55.9675,867.0,15.47935,15.2012
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0011.fit,V,120.0,208,168,8.700000000000001,9.875,10.684999999999999,0.24225,0.3105,0.35124999999999995,-5.8657711522844895,0.7143410881156044,32.155,57.91,831.0,15.364987500000002,14.865549999999999
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0012.fit,V,120.0,234,193,8.21,8.85,9.89,0.097,0.139,0.22,-30.37549698633575,0.5033299598310568,31.72,58.38,854.4,15.298526250000002,14.9713
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0013.fit,V,120.0,233,190,8.4825,9.085,10.07,0.17425,0.2195,0.27775000000000005,-33.66398892728175,0.7255841186207848,32.57,60.295,847.6,15.586591250000001,14.93335
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0014.fit,V,120.0,246,207,7.71,8.33,9.325,0.0735,0.135,0.262,-44.963459443681074,0.3878874906574737,31.19,56.445,854.0,15.49773625,15.0149
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0015.fit,V,120.0,217,175,8.46,9.25,10.125,0.1295,0.179,0.2365,-17.294004842056605,0.5070635172194777,33.65,64.66499999999999,841.6,15.5914675,14.8553
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0016.fit,V,120.0,221,181,8.53,9.24,10.29,0.168,0.207,0.288,-17.53093350581147,0.6797329777282326,35.61,56.13,843.6,15.244286250000002,14.9218
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0002_wcs.fits,I,300.0,386,158,4.435,9.405,12.3,0.11750000000000001,0.203,0.36875,-15.73868743494812,0.28464099075608035,43.150000000000006,82.6625,1625.0,13.16800875,13.584399999999999
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0003_wcs.fits,I,300.0,634,216,4.4575,9.129999999999999,11.79,0.1515,0.208,0.3615,-3.8006985458541407,0.37639227407220016,38.275,78.7475,2256.0,13.80113875,13.798449999999999
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0004_wcs.fits,I,300.0,1713,584,2.765,4.09,5.13,0.27875000000000005,0.4125,0.513,-27.40463991766324,0.034190135034598584,38.5,93.1875,470.7,15.36758125,14.91995
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0005_wcs.fits,I,300.0,666,252,4.8675,9.934999999999999,11.585,0.11725,0.1925,0.2985,-17.198603847873212,0.3564778811794255,38.905,78.5475,1543.0,13.6018625,13.7546
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0006_wcs.fits,I,300.0,719,269,4.59,9.64,11.6,0.127,0.201,0.309,-17.507873766073082,0.3843242597347324,38.88,73.69,1616.0,13.755424999999999,13.8267
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0007_wcs.fits,I,300.0,711,252,5.1775,9.725,11.7975,0.1725,0.2275,0.35224999999999995,-6.211532013303752,0.4696347528305236,40.790000000000006,89.85749999999999,1605.0,13.784758749999998,13.75005
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0008_wcs.fits,I,300.0,590,218,4.9325,10.21,11.9175,0.14425,0.2065,0.34325,-9.994910664328003,0.39134351508123894,39.065,93.9675,1417.0,13.60635875,13.72805
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0009_wcs.fits,I,300.0,556,229,5.07,10.17,11.69,0.142,0.211,0.342,-13.131278818234426,0.39186675157295414,36.52,83.51,1312.0,13.74077375,13.6711
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0010_wcs.fits,I,300.0,528,208,4.82,10.265,11.665000000000001,0.164,0.2465,0.37625,-6.486794163642738,0.45906000074583597,36.760000000000005,75.35000000000001,1280.0,13.83539875,13.716899999999999
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0016_wcs.fits,I,120.0,1210,740,6.3975,7.33,9.155000000000001,0.2375,0.3005,0.39525,-10.120231885451224,0.7147719647114038,34.08,67.89,1237.0,15.12386,14.911349999999999
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0017_wcs.fits,I,120.0,1387,882,4.8225,5.595,7.82,0.133,0.199,0.29774999999999996,-28.346565519098586,0.5376586276743394,32.730000000000004,65.2,1253.0,15.165254999999998,15.104800000000001
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0018_wcs.fits,I,120.0,1346,841,5.13,6.07,8.2,0.16,0.224,0.326,-15.905802055492883,0.5436937810242553,32.27,64.53,1247.0,15.6200725,15.0352
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0019_wcs.fits,I,120.0,1258,776,5.58,6.52,8.6725,0.192,0.255,0.346,-18.89123423372892,0.6525309887039604,33.275,67.42500000000001,1243.0,15.21805125,14.9697
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0020_wcs.fits,I,120.0,1136,643,6.39,7.51,9.35,0.197,0.263,0.3545,-8.652197909844245,0.669703524444613,34.8,63.105,1237.0,15.140197500000001,14.8352
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0021_wcs.fits,I,120.0,1019,527,6.630000000000001,8.86,10.375,0.333,0.403,0.469,-6.362712718211189,0.7611114050031696,36.14,70.045,1226.0,15.07245375,14.7316
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0022_wcs.fits,I,120.0,1201,728,5.825,6.73,8.67,0.174,0.237,0.333,-14.467890465351077,0.6222566898483891,34.15,65.85,1234.0,15.208764999999998,14.899750000000001
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0023_wcs.fits,I,120.0,1328,813,5.23,6.15,8.1,0.126,0.19,0.286,-30.00161813871567,0.5045485904932451,34.43,67.76,1247.0,15.155085,14.9604
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0024_wcs.fits,I,120.0,1179,690,5.97,7.08,9.08,0.182,0.2445,0.353,-24.263096901662745,0.6452943535059357,34.485,65.975,1241.0,15.12548,14.9204
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0025_wcs.fits,I,120.0,1135,629,5.98,7.35,9.34,0.156,0.22,0.331,-14.315564883171525,0.551565281874006,33.71,61.59,1238.0,15.333739999999999,14.8442
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0026_wcs.fits,I,120.0,1303,792,5.34,6.27,8.3975,0.137,0.206,0.304,-18.780981784996097,0.5215875092670074,33.655,66.395,1249.0,15.6065075,14.9927
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0027_wcs.fits,I,120.0,1195,705,5.86,6.85,8.82,0.191,0.26,0.342,-15.254985039762786,0.6330923848329032,33.2,65.15,1239.0,15.38099375,14.9428
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0028_wcs.fits,I,120.0,1047,557,6.12,8.33,9.96,0.278,0.347,0.416,-5.4392401571124696,0.6814603719758501,32.39,63.16,1220.0,15.2840725,14.8192
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0029_wcs.fits,I,120.0,1155,657,6.38,7.49,9.47,0.234,0.301,0.385,-10.31165041693579,0.6771866121407374,35.13,65.88,1235.0,15.252134999999999,14.8501
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0002_wcs.fits,V,120.0,1322,737,3.83,5.11,6.83,0.151,0.261,0.421,-30.982251373559528,0.18550775177487389,32.22,68.01,929.9,16.14102,16.1328
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0003_wcs.fits,V,120.0,1249,715,3.75,5.05,6.69,0.162,0.282,0.421,-23.72052568515821,0.24126573966954554,33.97,66.1,924.6,16.09624875,16.137
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0006_wcs.fits,V,120.0,1331,768,4.077500000000001,5.035,6.42,0.18375,0.293,0.42525,-21.519466290923376,0.30789712882433823,31.244999999999997,65.27,927.3,16.456650000000003,16.17615
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0009_wcs.fits,V,120.0,1193,668,3.64,5.125,7.165,0.148,0.28200000000000003,0.4375,-31.974877830634775,0.22155142984312315,33.375,74.8975,925.0,16.083965,16.0807
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0010_wcs.fits,V,120.0,1127,627,3.72,4.85,7.395,0.1865,0.311,0.4535,-20.932044264505816,0.27267304041572227,34.79,74.00999999999999,461.8,16.148236250000004,16.0374
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0013_wcs.fits,V,120.0,1218,665,3.82,4.97,6.61,0.172,0.292,0.436,-8.965581442235619,0.26392107183540847,32.1,68.55,485.1,16.403194999999997,16.0787
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0015_wcs.fits,V,120.0,1209,661,3.61,4.93,6.79,0.149,0.268,0.431,-32.008018282103215,0.21726170246782664,32.77,65.71,486.5,16.403585,16.1027
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0003.fit,I,120.0,1785,1038,4.21,4.915,7.1850000000000005,0.148,0.21,0.303,1.9015837328593006,0.5136614659126056,37.745000000000005,72.4,1671.0,15.254918749999998,15.2614
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0004.fit,I,120.0,1562,859,5.865,6.63,8.67,0.286,0.356,0.4215,-5.647042954043642,0.7340651996744179,36.39,71.36500000000001,1726.0,15.3210675,15.1199
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0005.fit,I,120.0,1672,983,4.89,5.7,8.16,0.1785,0.242,0.329,10.256743422346592,0.5998021625573416,36.54,70.945,1724.0,15.5044375,15.2123
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0006.fit,I,120.0,1620,960,5.74,6.575,8.6025,0.222,0.2815,0.365,3.203023700771981,0.6946414382725238,36.66,70.3275,1764.0,15.66632375,15.145150000000001
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0007.fit,I,120.0,1569,913,5.35,6.24,8.68,0.182,0.248,0.336,6.582137993653199,0.6221732340491198,36.93,70.93,1757.0,15.674963750000002,15.1345
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0008.fit,I,120.0,1435,828,6.4,7.38,9.29,0.27375000000000005,0.338,0.41025,3.062969211547808,0.7390482952534303,35.59,66.6275,1749.0,15.223849999999999,15.060949999999998
