file,simple,bitpix,naxis,naxis1,naxis2,bscale,bzero,ccdsize,ccdsum,pixsize1,pixsize2,adcrate,gain,rdnoise,camtem,exptime,date,observat,telescop,date-obs,time-obs,ut,st,ha,ra,dec,equinox,mjd-obs,zd,airmass,ra2000,dec2000,dome-az,imagetyp,object,instrume,instrmod,observer,optele,prog-id,detector,pixscale,filter01,filter02,comment,night
flatsv0024.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,1.0,2025-06-06T08:21:09,CASLEO,HSH,2025-06-06,11:21:00.890,11:21:00.0,23:44:22.5,+00:52:44.8,22:51:37.6,-31:47:13.3,2025.4,60832.472917,11.2,1.02,22:50:13.2,-31:55:20.0,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0025.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,1.0,2025-06-06T08:21:17,CASLEO,HSH,2025-06-06,11:21:09.691,11:21:08.9,23:44:31.3,+00:52:44.8,22:51:46.4,-31:47:13.3,2025.4,60832.473009,11.2,1.02,22:50:22.0,-31:55:20.1,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0026.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:22:08,CASLEO,HSH,2025-06-06,11:22:00.672,11:21:59.8,23:45:22.5,+00:52:44.8,22:52:37.6,-31:47:13.3,2025.4,60832.4736,11.2,1.02,22:51:13.3,-31:55:20.6,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0027.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:22:16,CASLEO,HSH,2025-06-06,11:22:08.968,11:22:08.0,23:45:30.6,+00:52:44.8,22:52:45.8,-31:47:13.3,2025.4,60832.473704,11.2,1.02,22:51:21.5,-31:55:20.7,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0028.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:22:25,CASLEO,HSH,2025-06-06,11:22:17.514,11:22:16.6,23:45:39.3,+00:52:44.8,22:52:54.5,-31:47:13.3,2025.4,60832.473796,11.2,1.02,22:51:30.2,-31:55:20.8,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0029.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:22:33,CASLEO,HSH,2025-06-06,11:22:26.065,11:22:24.9,23:45:47.6,+00:52:44.8,22:53:02.8,-31:47:13.3,2025.4,60832.473889,11.2,1.02,22:51:38.5,-31:55:20.9,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0030.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:22:42,CASLEO,HSH,2025-06-06,11:22:34.612,11:22:33.6,23:45:56.3,+00:52:44.8,22:53:11.5,-31:47:13.3,2025.4,60832.473993,11.2,1.02,22:51:47.3,-31:55:21.0,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0031.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:22:50,CASLEO,HSH,2025-06-06,11:22:43.162,11:22:42.1,23:46:05.0,+00:52:44.8,22:53:20.1,-31:47:13.3,2025.4,60832.474097,11.2,1.02,22:51:55.9,-31:55:21.1,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0032.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:22:59,CASLEO,HSH,2025-06-06,11:22:51.711,11:22:50.8,23:46:13.5,+00:52:44.8,22:53:28.6,-31:47:13.3,2025.4,60832.47419,11.2,1.02,22:52:04.4,-31:55:21.2,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0033.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:23:08,CASLEO,HSH,2025-06-06,11:23:00.260,11:22:59.3,23:46:21.8,+00:52:44.8,22:53:36.9,-31:47:13.3,2025.4,60832.474294,11.2,1.02,22:52:12.7,-31:55:21.3,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0034.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:23:16,CASLEO,HSH,2025-06-06,11:23:08.810,11:23:07.6,23:46:30.6,+00:52:44.8,22:53:45.8,-31:47:13.3,2025.4,60832.474387,11.2,1.02,22:52:21.5,-31:55:21.4,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0035.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:23:25,CASLEO,HSH,2025-06-06,11:23:17.356,11:23:16.5,23:46:39.3,+00:52:44.8,22:53:54.4,-31:47:13.3,2025.4,60832.474491,11.2,1.02,22:52:30.2,-31:55:21.5,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0036.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:23:33,CASLEO,HSH,2025-06-06,11:23:25.842,11:23:25.0,23:46:47.8,+00:52:44.8,22:54:03.0,-31:47:13.3,2025.4,60832.474595,11.2,1.02,22:52:38.8,-31:55:21.5,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0037.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:23:42,CASLEO,HSH,2025-06-06,11:23:34.395,11:23:33.5,23:46:56.3,+00:52:44.8,22:54:11.5,-31:47:13.3,2025.4,60832.474687,11.2,1.02,22:52:47.3,-31:55:21.6,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0038.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:23:50,CASLEO,HSH,2025-06-06,11:23:42.942,11:23:41.8,23:47:04.6,+00:52:44.8,22:54:19.8,-31:47:13.3,2025.4,60832.47478,11.2,1.02,22:52:55.7,-31:55:21.7,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0039.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:23:59,CASLEO,HSH,2025-06-06,11:23:51.488,11:23:50.5,23:47:13.5,+00:52:44.8,22:54:28.6,-31:47:13.3,2025.4,60832.474884,11.2,1.02,22:53:04.5,-31:55:21.8,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatsv0040.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,0.7,2025-06-06T08:24:07,CASLEO,HSH,2025-06-06,11:23:59.978,11:23:59.0,23:47:21.8,+00:52:44.8,22:54:36.9,-31:47:13.3,2025.4,60832.474988,11.2,1.02,22:53:12.8,-31:55:21.9,77.9,flat,,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
flatv0008.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,6.0,2025-06-05T19:01:44,CASLEO,HSH,2025-06-05,22:01:31.192,22:01:29.8,10:22:41.3,-00:35:44.6,10:58:25.9,-31:47:20.5,2025.4,60831.917697,7.6,1.01,10:57:13.4,-31:39:09.5,123.8,flat,,Direct CCD,,Nowogrodzki,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
